Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),month,day,Final_Hour
19748,31.0,4.4,12.323225,76.630028,12.403225,76.710028,2.0,3,2,2,1,0.0,0,3.0,39,3,20,17
12889,30.0,5.0,26.911378,75.789034,27.001378,75.879034,6.0,1,1,3,3,1.0,0,3.0,15,4,4,21
31497,24.0,5.0,0.0,0.0,0.03,0.03,5.0,1,2,1,2,0.0,0,3.0,21,2,11,20
8209,26.0,4.8,18.592718,73.773572,18.602718,73.783572,6.0,4,1,4,2,1.0,0,3.0,22,3,1,10
1323,31.0,4.8,19.874733,75.353942,19.884733,75.363942,6.0,4,1,4,2,0.0,0,,11,2,15,11
22668,39.0,4.9,17.438263,78.397865,17.448263,78.407865,6.0,4,2,4,2,0.0,0,3.0,12,3,3,8
41085,29.0,4.9,26.902908,75.792934,26.932908,75.822934,4.0,1,2,3,2,0.0,0,3.0,30,3,15,19
32914,31.0,4.8,30.899584,75.809346,30.949584,75.859346,5.0,1,0,4,3,0.0,0,3.0,28,2,17,19
29987,33.0,4.1,22.32,73.17,22.41,73.26,2.0,1,1,4,2,2.0,0,3.0,43,4,4,20
7301,25.0,4.5,12.316967,76.603067,12.386967,76.673067,1.0,1,1,2,2,1.0,0,,26,4,4,21
32204,27.0,4.8,-19.866969,75.318894,19.906969,75.358894,2.0,2,0,3,3,1.0,0,3.0,18,2,11,14
11757,32.0,4.3,26.766536,75.837333,26.776536,75.847333,1.0,4,0,2,3,1.0,0,3.0,24,3,24,8
28423,35.0,4.8,0.0,0.0,0.13,0.13,5.0,3,1,4,3,1.0,0,3.0,44,4,6,17
9043,31.0,4.4,11.008638,76.984311,11.098638,77.074311,,1,1,3,3,0.0,0,3.0,41,3,8,19
9929,24.0,4.6,25.454648,81.834502,25.494648,81.874502,4.0,2,2,2,3,1.0,0,3.0,26,2,15,12
19418,25.0,4.8,26.913483,75.803139,27.043483,75.933139,2.0,3,0,3,3,1.0,0,3.0,35,3,4,18
20920,23.0,4.6,12.311072,76.654878,12.391072,76.734878,2.0,4,2,3,3,0.0,0,3.0,11,3,25,22
9437,35.0,4.6,22.310329,73.169083,22.400329,73.259083,6.0,4,2,4,3,1.0,0,3.0,17,3,8,22
24450,30.0,4.7,30.893244,75.821817,30.903244,75.831817,5.0,2,2,4,2,1.0,0,,22,2,13,11
42397,35.0,4.8,22.514688,88.393294,22.604688,88.483294,2.0,3,1,3,3,1.0,0,3.0,24,2,14,17
45252,36.0,4.5,13.091809,80.219104,13.181809,80.309104,1.0,4,1,1,2,0.0,0,,23,3,6,23
23931,36.0,4.9,26.846156,75.8023,26.856156,75.8123,5.0,2,0,2,3,0.0,0,,25,3,17,11
24268,28.0,4.7,27.161661,78.011544,27.191661,78.041544,4.0,1,0,2,3,1.0,0,3.0,28,2,15,20
5351,23.0,4.5,15.585658,73.743606,15.615658,73.773606,1.0,3,2,3,1,0.0,0,3.0,28,2,11,19
9730,22.0,4.7,23.351489,85.324253,23.421489,85.394253,5.0,1,1,4,2,1.0,0,3.0,31,3,4,19
30332,38.0,4.9,12.311072,76.654878,12.371072,76.714878,4.0,4,2,1,2,1.0,0,3.0,16,3,3,24
1618,33.0,4.6,18.516216,73.842527,18.536216,73.862527,4.0,4,1,2,2,1.0,0,,18,3,26,9
770,28.0,4.6,0.0,0.0,0.03,0.03,5.0,3,2,2,2,1.0,0,3.0,17,2,13,17
11338,28.0,4.8,19.1813,72.836191,19.2113,72.866191,4.0,1,0,4,3,1.0,0,,24,3,13,21
1755,29.0,4.6,11.026117,76.944652,11.086117,77.004652,4.0,3,2,1,2,1.0,0,,15,3,24,18
16782,38.0,4.9,19.12663,72.829976,19.21663,72.919976,,1,0,2,3,3.0,1,3.0,53,3,4,20
2696,39.0,5.0,19.121999,72.908493,19.161999,72.948493,1.0,3,2,4,3,0.0,0,3.0,25,4,3,15
30915,30.0,4.7,26.921411,75.793604,26.961411,75.833604,4.0,2,0,4,3,1.0,0,3.0,29,3,5,13
41283,27.0,4.3,21.186884,72.793616,21.316884,72.923616,,3,0,2,3,1.0,0,3.0,32,4,6,17
4942,38.0,3.6,13.005801,80.250744,13.075801,80.320744,,1,1,4,3,1.0,0,3.0,39,3,25,20
41068,34.0,4.7,22.311603,73.165012,22.441603,73.295012,6.0,4,0,2,3,1.0,0,,22,3,12,22
34903,24.0,4.6,27.195928,77.998092,27.235928,78.038092,,2,0,4,3,1.0,0,3.0,28,2,13,14
8889,38.0,4.6,13.064181,80.236442,13.084181,80.256442,,4,2,1,1,1.0,0,3.0,29,3,30,9
22444,31.0,4.5,17.45971,78.368855,17.52971,78.438855,1.0,1,2,2,3,1.0,0,3.0,40,3,29,19
43382,31.0,4.6,13.005801,80.250744,13.055801,80.300744,,4,2,2,2,1.0,0,3.0,22,4,3,23
34125,33.0,4.6,17.41233,78.449654,17.48233,78.519654,5.0,3,2,2,3,1.0,0,,39,3,8,18
2359,38.0,4.6,0.0,0.0,0.08,0.08,5.0,4,2,2,2,1.0,0,3.0,29,3,27,22
3358,29.0,4.6,17.431668,78.408321,17.521668,78.498321,6.0,4,0,2,3,1.0,0,3.0,25,3,23,23
30069,25.0,4.7,0.0,0.0,0.11,0.11,1.0,3,2,4,2,0.0,0,3.0,21,3,31,17
5433,39.0,4.1,26.902908,75.792934,27.032908,75.922934,1.0,1,0,1,3,1.0,1,,54,3,18,19
32090,31.0,4.6,17.433809,78.386744,17.473809,78.426744,,3,0,1,3,1.0,0,3.0,30,3,9,16
21032,22.0,5.0,22.725748,75.898497,22.855747,76.028497,5.0,1,1,4,2,0.0,0,3.0,44,3,27,20
42245,36.0,4.0,22.760072,75.892574,22.830072,75.962574,1.0,1,0,3,3,1.0,0,3.0,46,3,16,20
12501,36.0,4.0,19.875908,75.358888,19.885908,75.368888,1.0,2,2,1,1,2.0,0,3.0,34,2,13,12
43139,36.0,4.9,23.233219,77.433571,23.263219,77.463571,4.0,3,1,3,3,1.0,0,3.0,18,2,15,18
2034,34.0,3.8,12.970221,77.645396,13.060221,77.735396,,1,1,2,3,2.0,0,3.0,38,3,12,20
6960,21.0,4.5,21.160522,72.771477,21.290522,72.901477,4.0,1,0,4,3,1.0,0,3.0,48,3,14,19
3399,33.0,4.7,13.029198,77.570997,13.089198,77.630997,4.0,4,1,2,2,0.0,0,3.0,15,4,1,23
37533,39.0,5.0,17.45971,78.368855,17.52971,78.438855,5.0,1,0,4,3,2.0,1,,51,3,10,11
10797,26.0,4.7,26.469003,80.316344,26.579003,80.426344,2.0,1,2,1,2,1.0,0,3.0,16,2,14,22
378,35.0,4.7,22.722634,75.886959,22.762634,75.926959,5.0,3,2,3,3,1.0,0,3.0,17,3,3,15
20911,30.0,4.2,17.422819,78.449578,17.492819,78.519578,6.0,3,0,2,3,1.0,0,3.0,39,3,31,18
39746,29.0,4.6,19.003517,72.82765,19.013517,72.83765,4.0,4,0,3,3,0.0,0,3.0,24,3,5,10
25011,35.0,4.9,18.563934,73.915367,18.633934,73.985367,4.0,1,2,3,1,1.0,0,3.0,38,3,10,21
39017,23.0,4.9,26.910262,75.783013,27.050262,75.923013,,3,2,1,3,1.0,0,3.0,24,3,6,18
9116,26.0,4.8,30.899992,75.831338,30.909992,75.841338,5.0,4,0,1,3,0.0,0,3.0,21,2,11,10
20098,28.0,4.6,22.74806,75.8934,22.87806,76.0234,5.0,1,0,3,3,2.0,0,3.0,47,3,23,21
35814,36.0,4.7,26.88842,75.800689,26.99842,75.910689,4.0,4,2,2,1,1.0,0,,30,3,20,24
21740,35.0,4.1,19.22384,72.841347,19.31384,72.931347,4.0,4,0,1,3,1.0,0,,39,3,27,23
29055,21.0,4.7,21.175104,72.804342,21.255104,72.884342,5.0,4,1,2,3,0.0,0,3.0,24,3,16,22
1222,35.0,4.6,0.0,0.0,0.09,0.09,2.0,3,2,3,2,0.0,0,3.0,23,2,16,17
38779,24.0,5.0,22.744648,75.894377,22.804648,75.954377,4.0,1,2,3,2,1.0,0,3.0,33,3,17,20
23371,35.0,4.8,22.728163,75.884212,22.748163,75.904212,5.0,4,0,1,3,0.0,0,3.0,20,3,15,10
37567,23.0,4.5,13.091809,80.219104,13.141809,80.269104,2.0,3,1,2,2,1.0,0,3.0,24,3,21,17
37589,38.0,5.0,0.0,0.0,0.01,0.01,4.0,4,2,4,2,1.0,0,3.0,17,2,11,9
44015,33.0,4.6,12.913041,77.683237,12.933041,77.703237,4.0,4,2,4,2,0.0,0,3.0,16,4,5,9
557,20.0,4.8,12.334022,76.618203,12.364022,76.648203,4.0,1,1,2,2,1.0,0,3.0,25,3,9,20
13190,29.0,4.9,0.0,0.0,0.04,0.04,2.0,2,0,4,3,1.0,0,3.0,30,3,21,14
35570,37.0,4.4,17.426228,78.407495,17.506228,78.487495,6.0,3,0,2,3,1.0,0,3.0,39,3,2,17
12998,33.0,5.0,12.979096,77.640625,13.059096,77.720625,2.0,4,2,1,2,1.0,0,3.0,24,3,6,22
17894,22.0,4.8,18.927584,72.832585,18.977584,72.882585,,1,2,3,2,0.0,0,3.0,11,3,1,23
23806,23.0,4.3,18.536562,73.896485,18.556562,73.916485,2.0,4,0,1,3,1.0,0,,15,3,11,10
24651,26.0,4.9,26.911378,75.789034,26.961378,75.839034,1.0,3,0,3,3,1.0,0,3.0,20,3,30,18
36319,38.0,4.2,21.173493,72.801953,21.213493,72.841953,1.0,3,0,3,3,1.0,0,3.0,39,3,15,15
35973,23.0,4.9,11.001753,76.986241,11.131753,77.116241,,3,1,4,3,0.0,0,,22,3,10,23
4783,28.0,3.8,19.103249,72.846749,19.163249,72.906749,6.0,1,0,2,3,1.0,1,3.0,46,3,7,18
5419,33.0,4.9,26.479108,80.315042,26.529108,80.365042,2.0,1,2,2,3,0.0,0,3.0,29,2,11,22
20289,30.0,4.3,12.972532,77.608179,12.982532,77.618179,1.0,4,0,1,3,1.0,0,3.0,25,3,26,8
16379,28.0,4.6,12.337978,76.616792,12.377978,76.656792,1.0,2,1,3,2,1.0,0,3.0,18,4,3,15
31682,31.0,4.8,22.311358,73.164798,22.371358,73.224798,6.0,3,1,3,3,0.0,0,,15,3,28,20
21490,36.0,4.8,23.234631,77.401663,23.314631,77.481663,,4,1,1,3,1.0,0,3.0,25,2,14,23
34647,24.0,4.6,12.98041,77.640489,13.05041,77.710489,,4,1,2,3,1.0,0,,15,4,4,24
3239,25.0,4.6,12.970324,77.645748,13.030324,77.705748,1.0,1,0,3,3,1.0,0,3.0,23,3,7,21
2097,21.0,4.9,12.325461,76.632278,12.415461,76.722278,6.0,1,1,3,3,1.0,0,,18,3,23,19
22498,31.0,4.6,12.321214,76.621094,12.361214,76.661094,,2,1,3,2,1.0,0,3.0,29,3,7,21
25800,29.0,4.9,18.536718,73.830327,18.666719,73.960327,5.0,4,1,1,2,0.0,0,3.0,26,4,6,23
12316,39.0,4.8,18.53408,73.89852,18.56408,73.92852,1.0,1,0,2,3,2.0,0,3.0,48,3,19,20
2971,35.0,4.7,23.374878,85.335739,23.484878,85.445739,5.0,4,2,1,1,1.0,0,3.0,27,3,23,23
8620,37.0,4.8,0.0,0.0,0.03,0.03,2.0,3,2,1,2,1.0,0,3.0,26,3,21,18
33676,34.0,4.6,21.170096,72.789122,21.240096,72.859122,4.0,1,2,1,3,0.0,1,3.0,48,3,25,20
27166,27.0,4.8,11.026117,76.944652,11.076117,76.994652,6.0,3,2,3,2,0.0,0,3.0,12,3,26,18
7815,35.0,4.1,13.044694,80.26147,13.174694,80.39147,5.0,1,2,2,3,1.0,0,3.0,47,3,20,21
16271,33.0,4.3,18.520016,73.830547,18.610016,73.920547,1.0,3,0,2,3,1.0,1,,48,3,27,18
31106,20.0,4.7,21.160437,72.774209,21.210437,72.824209,2.0,1,0,2,3,1.0,0,3.0,25,3,3,20
41190,30.0,4.7,23.351489,85.324253,23.401489,85.374253,6.0,1,2,4,1,0.0,0,3.0,22,3,11,19
1355,29.0,4.9,13.054347,80.257221,13.184347,80.387221,2.0,4,0,2,3,0.0,0,,21,3,6,23
32599,30.0,4.3,18.536718,73.830327,18.586718,73.880327,2.0,4,0,3,3,1.0,0,3.0,27,3,15,1
5744,26.0,4.8,22.308096,73.167753,22.348096,73.207753,,3,1,3,3,0.0,0,,20,3,7,15
6735,36.0,4.7,26.910262,75.783013,26.980262,75.853013,5.0,3,1,3,2,1.0,0,3.0,33,3,10,19
16255,21.0,4.6,0.0,0.0,0.07,0.07,1.0,3,2,4,2,0.0,0,,21,3,2,18
43173,20.0,4.9,0.0,0.0,0.07,0.07,6.0,4,1,3,2,1.0,0,3.0,29,3,31,22
18585,26.0,4.6,18.554382,73.798206,18.614382,73.858206,1.0,1,1,2,2,1.0,0,3.0,15,3,21,20
28493,39.0,4.7,30.361281,78.068022,30.471281,78.178022,1.0,1,0,4,3,3.0,0,3.0,45,2,14,20
18708,32.0,4.7,18.533811,73.899315,18.613811,73.979315,,1,0,2,3,2.0,0,,41,3,23,19
33890,36.0,4.5,23.374878,85.335739,23.484878,85.445739,2.0,3,2,1,1,1.0,0,3.0,20,4,6,18
7372,27.0,4.8,22.31279,73.170283,22.32279,73.180283,1.0,4,1,1,2,0.0,0,3.0,19,3,7,10
28009,32.0,4.9,18.533811,73.899315,18.593811,73.959315,4.0,1,0,4,3,1.0,0,,28,3,21,19
37153,37.0,4.2,26.47775,80.351569,26.52775,80.401569,2.0,3,2,1,2,1.0,0,3.0,32,2,17,18
27392,26.0,4.2,11.001852,76.976268,11.011852,76.986268,2.0,4,0,4,3,1.0,0,3.0,29,4,1,8
20849,30.0,4.3,0.0,0.0,0.13,0.13,1.0,1,0,1,3,1.0,0,3.0,35,3,20,19
15736,39.0,4.7,12.323994,76.626167,12.383994,76.686167,4.0,4,0,4,3,1.0,0,3.0,26,3,13,22
42472,30.0,4.8,0.0,0.0,0.07,0.07,6.0,1,2,4,2,1.0,0,3.0,26,3,16,20
22054,28.0,4.8,26.913483,75.803139,26.993483,75.883139,,4,0,4,3,1.0,0,,23,3,6,23
26767,39.0,4.8,22.725748,75.898497,22.745748,75.918497,4.0,4,2,4,2,0.0,0,3.0,16,4,5,9
5932,31.0,4.6,12.933298,77.614293,13.063298,77.744293,6.0,1,1,2,3,1.0,0,3.0,18,3,10,20
12035,37.0,5.0,13.026286,80.275235,13.076286,80.325235,2.0,1,1,2,3,1.0,0,3.0,32,3,11,20
35705,24.0,4.1,0.0,0.0,0.04,0.04,6.0,2,0,1,3,0.0,0,3.0,46,3,21,13
39933,37.0,4.3,22.74806,75.8934,22.78806,75.9334,1.0,3,0,3,3,1.0,0,3.0,38,4,3,15
69,39.0,4.6,12.933298,77.614293,13.023298,77.704293,4.0,1,1,1,2,2.0,0,3.0,44,3,29,21
5802,37.0,4.7,21.185047,72.80859,21.225047,72.84859,5.0,2,1,1,2,1.0,0,3.0,25,3,5,12
3159,32.0,4.5,19.121999,72.908493,19.151999,72.938493,6.0,3,1,3,3,1.0,0,3.0,24,3,15,17
17799,32.0,4.9,18.536562,73.896485,18.606562,73.966485,4.0,4,1,4,3,1.0,0,3.0,28,3,29,22
38448,34.0,4.3,26.849596,75.800512,26.979596,75.930512,2.0,1,2,1,3,1.0,1,,44,3,12,20
44434,39.0,4.6,17.450851,78.379347,17.490851,78.419347,5.0,3,1,1,2,1.0,0,3.0,16,3,21,16
28852,36.0,4.7,12.304569,76.643622,12.414569,76.753622,1.0,4,1,2,2,0.0,0,3.0,28,3,25,23
14214,29.0,4.9,18.554382,73.798206,18.634382,73.878206,2.0,3,1,3,3,1.0,0,3.0,17,4,6,17
44426,32.0,4.7,19.176269,72.836721,19.226269,72.886721,5.0,4,1,4,2,0.0,0,3.0,17,4,3,22
11875,34.0,4.5,26.913987,75.752891,26.963987,75.802891,,3,0,4,3,0.0,0,,27,3,13,17
13693,28.0,4.8,23.359407,85.325055,23.429407,85.395055,5.0,3,1,4,2,1.0,0,3.0,27,3,4,17
4790,20.0,5.0,13.064181,80.236442,13.104181,80.276442,,2,2,3,3,1.0,0,3.0,21,3,21,13
3385,29.0,5.0,12.972793,80.249982,13.082793,80.359982,2.0,1,0,2,3,0.0,0,,31,3,31,20
7686,27.0,4.3,12.326356,76.619103,12.416356,76.709103,5.0,3,2,1,2,1.0,0,3.0,37,3,18,17
11137,36.0,3.6,26.891191,75.802083,26.961191,75.872083,1.0,1,2,2,2,1.0,1,3.0,44,3,18,22
149,36.0,4.8,11.001753,76.986241,11.111753,77.096241,4.0,3,2,1,3,1.0,0,,31,3,29,18
19652,22.0,4.8,26.911927,75.797282,26.931927,75.817282,1.0,4,2,3,3,0.0,0,3.0,19,3,28,8
31038,21.0,4.5,22.32,73.17,22.4,73.25,4.0,3,0,4,3,1.0,0,3.0,40,4,2,17
24763,22.0,4.3,12.972793,80.249982,13.102793,80.379982,4.0,1,1,3,3,0.0,0,3.0,31,3,25,20
44206,30.0,4.6,26.911927,75.797282,27.041927,75.927282,4.0,1,2,1,1,2.0,0,3.0,43,3,31,21
9749,20.0,4.6,-22.538999,88.322337,22.598999,88.382337,1.0,1,2,2,3,1.0,0,3.0,25,2,11,21
14720,36.0,4.1,0.0,0.0,0.11,0.11,,3,0,3,3,1.0,1,3.0,47,3,4,17
35366,32.0,3.6,18.636215,73.751081,18.746215,73.861081,4.0,4,2,2,3,1.0,0,3.0,32,3,10,23
30266,37.0,4.7,18.536718,73.830327,18.566719,73.860327,1.0,1,2,3,2,1.0,0,3.0,27,3,26,20
19486,21.0,4.8,11.001753,76.986241,11.031753,77.016241,1.0,1,2,3,3,1.0,0,3.0,29,3,3,21
9661,36.0,4.9,12.299524,76.64262,12.359524,76.70262,2.0,1,1,2,2,1.0,0,3.0,27,3,15,20
20889,25.0,4.7,21.175975,72.795503,21.245975,72.865503,6.0,1,0,2,3,0.0,0,3.0,19,3,25,20
22683,25.0,4.8,21.149569,72.772697,21.179569,72.802697,,1,1,3,2,1.0,0,,12,3,24,22
20973,27.0,4.6,21.175975,72.795503,21.225975,72.845503,,3,2,3,2,1.0,0,3.0,21,3,11,18
42156,32.0,5.0,21.157729,72.768726,21.217729,72.828726,1.0,1,0,1,3,0.0,1,3.0,47,3,19,19
26249,23.0,4.7,12.934179,77.615797,12.974179,77.655797,,2,2,4,1,0.0,0,,22,3,7,14
30436,20.0,4.8,11.006686,76.951736,11.056686,77.001736,5.0,1,0,1,3,1.0,0,3.0,22,3,5,22
24544,31.0,4.1,22.310329,73.169083,22.370329,73.229083,,1,0,3,3,1.0,0,3.0,34,3,17,19
28579,33.0,4.7,17.440827,78.393391,17.480827,78.433391,6.0,2,0,4,3,0.0,0,,22,3,28,13
38539,35.0,4.5,13.066762,80.251865,13.096762,80.281865,6.0,3,2,4,2,1.0,0,3.0,15,3,17,18
31960,24.0,4.2,22.308096,73.167753,22.338096,73.197753,,4,0,2,3,1.0,0,3.0,26,3,11,24
42282,39.0,4.8,12.935662,77.61413,12.975662,77.65413,6.0,2,1,4,3,0.0,0,,18,3,17,14
819,35.0,5.0,12.975377,77.696664,12.985377,77.706664,1.0,2,0,2,3,1.0,0,3.0,43,3,26,11
11518,30.0,4.2,12.970324,77.645748,12.980324,77.655748,5.0,2,1,3,3,1.0,0,3.0,39,3,11,12
18826,24.0,4.6,13.044694,80.26147,13.154694,80.37147,1.0,3,2,4,3,1.0,0,3.0,20,3,16,18
16442,38.0,4.7,11.022298,76.998349,11.042298,77.018349,6.0,4,0,3,3,1.0,0,,24,3,17,9
12895,22.0,4.2,18.546258,73.904337,18.576258,73.934337,1.0,4,0,2,3,1.0,0,,16,3,1,23
8191,27.0,4.7,0.0,0.0,0.13,0.13,,1,0,4,3,2.0,0,3.0,35,2,14,20
159,31.0,4.3,22.308096,73.167753,22.388096,73.247753,,1,1,1,3,0.0,0,3.0,44,3,25,21
13555,37.0,4.9,0.0,0.0,0.09,0.09,,4,2,3,1,1.0,0,3.0,23,3,20,23
15484,38.0,4.7,0.0,0.0,0.05,0.05,2.0,1,1,4,3,1.0,0,3.0,31,4,3,19
14842,28.0,4.9,26.474133,80.3481,26.584133,80.4581,4.0,1,2,2,2,1.0,0,3.0,38,2,18,20
38909,33.0,4.7,17.424114,78.347554,17.494114,78.417554,5.0,1,0,3,3,1.0,0,3.0,50,3,12,21
27971,30.0,4.2,21.160522,72.771477,21.230522,72.841477,1.0,1,0,2,3,3.0,1,3.0,53,3,2,20
18089,20.0,4.7,12.970221,77.645396,13.040221,77.715396,2.0,1,0,4,3,1.0,0,3.0,38,3,27,19
34265,31.0,4.8,22.753839,75.897429,22.773839,75.917429,6.0,4,1,1,3,1.0,0,3.0,19,3,24,11
11950,31.0,4.8,22.569367,88.433187,22.679367,88.543187,1.0,4,1,3,3,1.0,0,3.0,25,2,16,23
33684,23.0,4.9,0.0,0.0,0.04,0.04,1.0,2,1,4,2,1.0,0,,15,3,1,14
23542,21.0,5.0,23.355164,85.324097,23.395164,85.364097,6.0,3,2,1,2,0.0,0,,12,3,19,16
4862,36.0,4.4,17.450851,78.379347,17.520851,78.449347,6.0,1,0,2,3,1.0,0,3.0,35,3,8,20
8403,25.0,4.7,30.885814,75.786976,30.975814,75.876976,5.0,4,2,4,1,1.0,0,,26,2,18,23
24837,31.0,4.6,0.0,0.0,0.04,0.04,6.0,2,2,2,3,1.0,0,3.0,21,3,3,11
32116,30.0,4.7,25.450317,81.831681,25.470317,81.851681,2.0,4,1,1,3,0.0,0,,28,2,11,17
9311,27.0,4.5,26.482581,80.315628,26.522581,80.355628,2.0,3,0,4,3,0.0,0,3.0,10,2,17,16
34267,27.0,4.8,18.533811,73.899315,18.583811,73.949315,4.0,3,2,2,2,1.0,0,,19,3,9,17
37301,35.0,5.0,23.359033,85.325347,23.389033,85.355347,1.0,3,2,1,1,1.0,0,3.0,31,3,28,18
1625,20.0,4.4,12.311072,76.654878,12.381072,76.724878,2.0,1,0,1,3,1.0,0,,34,4,4,22
13948,32.0,4.8,23.234249,77.434007,23.344249,77.544007,2.0,3,1,1,2,1.0,0,3.0,23,2,12,18
34681,32.0,4.5,17.428294,78.404423,17.448294,78.424423,6.0,4,0,4,3,1.0,0,3.0,26,3,24,10
2259,28.0,4.0,22.761593,75.886362,22.821593,75.946362,5.0,1,1,2,3,0.0,0,3.0,32,3,24,21
517,25.0,4.8,12.939496,77.625999,13.069496,77.755999,4.0,3,2,1,2,0.0,0,3.0,30,3,29,22
14436,32.0,4.7,13.086438,80.220672,13.176438,80.310672,,4,1,3,2,1.0,0,,15,3,23,22
36516,32.0,4.1,21.175104,72.804342,21.305104,72.934342,4.0,1,1,2,3,3.0,0,3.0,44,3,14,19
26167,23.0,4.6,23.359407,85.325055,23.469407,85.435055,2.0,3,0,4,3,0.0,0,3.0,32,3,8,17
34261,30.0,4.9,11.006686,76.951736,11.076686,77.021736,5.0,4,2,1,3,1.0,0,3.0,29,3,27,23
44886,24.0,4.6,17.450851,78.379347,17.500851,78.429347,5.0,4,0,4,3,1.0,0,3.0,22,3,28,24
42239,34.0,4.9,27.160934,78.044095,27.170934,78.054095,6.0,4,2,1,2,0.0,0,,19,2,11,10
41674,29.0,4.7,22.695207,75.866059,22.765207,75.936059,5.0,1,0,1,3,0.0,0,3.0,48,3,16,20
1425,27.0,4.6,22.310526,73.170937,22.360526,73.220937,5.0,1,1,4,3,1.0,0,,27,3,13,22
18849,33.0,4.5,21.149669,72.772629,21.239669,72.862629,4.0,3,0,3,3,1.0,0,3.0,40,4,4,17
20160,27.0,4.3,22.725835,75.887648,22.805835,75.967648,,3,0,2,3,1.0,0,3.0,31,3,23,18
26718,39.0,4.9,21.160522,72.771477,21.240522,72.851477,6.0,1,2,4,2,1.0,0,,18,3,8,20
24283,37.0,4.0,30.890184,75.829615,30.930184,75.869615,2.0,2,0,2,3,0.0,0,3.0,33,2,17,15
31201,26.0,4.1,0.0,0.0,0.01,0.01,1.0,4,0,1,3,0.0,0,,24,3,13,10
16343,27.0,4.8,17.450851,78.379347,17.560851,78.489347,5.0,1,2,2,3,1.0,1,3.0,40,3,16,19
20039,31.0,4.7,26.849596,75.800512,26.869596,75.820512,4.0,4,1,1,3,0.0,0,3.0,16,3,19,10
3895,33.0,3.7,22.745049,75.892471,22.825049,75.972471,,1,2,3,1,0.0,0,3.0,31,3,25,17
9941,23.0,4.7,12.972532,77.608179,13.012532,77.648179,1.0,2,1,2,3,0.0,0,,24,3,9,13
27706,34.0,4.8,11.010375,76.95295,11.070375,77.01295,2.0,3,1,3,3,0.0,0,3.0,33,3,5,18
17976,22.0,4.7,11.000762,76.981876,11.010762,76.991876,1.0,4,1,1,3,1.0,0,3.0,13,3,3,9
20370,24.0,4.9,18.53408,73.89852,18.58408,73.94852,1.0,1,2,2,2,1.0,0,3.0,19,4,5,20
5135,22.0,4.2,22.753839,75.897429,22.763838,75.907429,1.0,4,0,1,3,1.0,0,,21,3,13,10
5035,29.0,4.8,22.727021,75.884167,22.787021,75.944167,1.0,3,2,3,3,0.0,0,3.0,22,3,17,18
32662,25.0,4.1,21.186884,72.793616,21.206884,72.813616,2.0,2,0,1,3,2.0,0,3.0,36,3,30,11
16117,23.0,4.9,11.021278,76.995017,11.081278,77.055017,1.0,1,2,1,3,1.0,0,,14,3,5,20
33480,25.0,4.7,22.745536,75.893106,22.825536,75.973106,6.0,4,0,3,3,1.0,0,3.0,23,4,4,23
17410,32.0,4.7,13.054347,80.257221,13.144347,80.347221,6.0,4,0,1,3,1.0,0,3.0,20,4,6,22
4331,36.0,4.7,22.695207,75.866059,22.775207,75.946059,6.0,1,1,2,2,1.0,0,3.0,28,3,12,19
20355,27.0,4.7,15.498603,73.826911,15.548603,73.876911,4.0,3,1,2,3,0.0,0,3.0,11,2,17,18
21745,28.0,5.0,18.539299,73.897902,18.589299,73.947902,4.0,3,0,1,3,1.0,0,3.0,27,3,21,19
28273,23.0,4.5,21.173343,72.792731,21.283343,72.902731,6.0,3,0,4,3,1.0,0,3.0,16,3,12,17
2230,38.0,4.1,30.899584,75.809346,30.979584,75.889346,5.0,4,1,1,2,1.0,0,3.0,31,2,12,23
7159,21.0,4.9,23.359033,85.325347,23.399033,85.365347,5.0,2,0,3,3,1.0,0,3.0,20,3,28,15
1031,22.0,4.8,18.539299,73.897902,18.569299,73.927902,4.0,1,1,1,3,1.0,0,3.0,20,3,28,19
16812,20.0,4.9,26.913726,75.75282,26.973726,75.812821,1.0,3,0,1,3,1.0,0,,16,3,1,18
7702,29.0,5.0,22.310526,73.170937,22.370526,73.230937,4.0,1,0,2,3,1.0,0,3.0,27,3,15,19
45152,30.0,4.7,12.972161,77.596014,13.102161,77.726014,,4,0,2,3,0.0,0,3.0,17,3,6,1
16274,35.0,4.5,26.483042,80.317833,26.533042,80.367833,,4,0,3,3,0.0,0,3.0,23,2,13,22
27725,22.0,4.9,0.0,0.0,0.05,0.05,6.0,3,0,3,3,0.0,0,3.0,23,3,5,19
7685,25.0,5.0,0.0,0.0,0.11,0.11,2.0,1,2,4,2,0.0,0,3.0,25,2,14,20
43354,38.0,4.9,11.001852,76.976268,11.021852,76.996268,5.0,4,2,2,2,0.0,0,3.0,15,3,19,9
21961,34.0,4.0,25.457116,81.859682,25.547116,81.949682,4.0,1,2,4,2,0.0,1,3.0,49,2,18,19
21817,27.0,4.6,17.428294,78.404423,17.458294,78.434423,4.0,4,2,1,2,1.0,0,,17,3,15,22
3735,35.0,4.4,13.02978,80.208812,13.09978,80.278812,,1,1,3,2,2.0,0,3.0,39,3,2,21
6099,26.0,4.8,11.010375,76.95295,11.100375,77.04295,5.0,1,1,1,3,1.0,0,3.0,31,3,20,19
